,<built-in function id>,average,avg_diff,dist_min_max,id,length,max,mean,min,q1,q2,q3,sorted_percentage,std_deviation,target,variance
4772,2,-21619243.36,-363868.5752,4294327572,6800,10000,2147300181,-21619243.36,-2147027391,-1089579486,-28445117.5,1031496812,49.97,1237224233,1,1.53E+18
4773,3,9849031.915,-292051.6536,4294177888,6801,10000,2147259681,9849031.915,-2146918207,-1067444485,8555135,1075547974,50.26,1237364039,1,1.53E+18
4774,4,-16920251.03,-276207.5649,4294915838,6802,10000,2147481490,-16920251.03,-2147434348,-1097216266,-3764698,1037020273,49.84,1241766395,1,1.54E+18
4775,5,-6245011.699,-191907.5211,4291852683,6803,10000,2146309757,-6245011.699,-2145542926,-1075479467,-13857776.5,1073838246,50.29,1241891782,1,1.54E+18
4776,6,10916383.52,284075.4971,4293997270,6804,10000,2146770432,10916383.52,-2147226838,-1047596304,8035667,1081204396,50.01,1234553387,2,1.52E+18
4777,7,11322450.6,48765.47935,4292931452,6805,10000,2146268725,11322450.6,-2146662727,-1071193370,24241536,1076562550,49.89,1238404669,1,1.53E+18
4778,8,-2554055.624,-37787.0418,4293979858,6806,10000,2147272497,-2554055.624,-2146707361,-1066330919,-5757666.5,1071856315,50.11,1242534008,1,1.54E+18
4779,9,-1235934.885,-338892.9076,4294572003,6807,10000,2147371195,-1235934.885,-2147200808,-1075183037,14645811,1071205123,50.65,1240042608,1,1.54E+18
4780,0,-8617551.892,-61243.12571,4294531448,6808,10000,2147049615,-8617551.892,-2147481833,-1068180339,-17074250.5,1057948238,49.69,1232698068,1,1.52E+18
4781,1,3265573.009,-139502.0579,4294615804,6809,10000,2147288252,3265573.009,-2147327552,-1081134418,16657518,1083855403,49.91,1248423030,1,1.56E+18
4782,2,-5342879.694,136986.9199,4294178160,6810,10000,2146923924,-5342879.694,-2147254236,-1091846990,7920879,1080729349,49.08,1242334105,2,1.54E+18
4783,3,-2747244.399,94685.49375,4294192294,6811,10000,2147336823,-2747244.399,-2146855471,-1077343496,8629330,1082375214,49.56,1238874731,2,1.53E+18
4784,4,7875238.368,-44105.31593,4294816785,6812,10000,2147438937,7875238.368,-2147377848,-1048462207,7027696,1078937232,49.63,1240600432,1,1.54E+18
4785,5,-15690369.37,305609.8503,4294489213,6814,10000,2147149234,-15690369.37,-2147339979,-1092234766,-38833227,1056168202,50.01,1242797649,1,1.54E+18
4786,6,-6189546.464,-135621.9923,4292998498,6815,10000,2147188000,-6189546.464,-2145810498,-1077606409,7083632.5,1070983664,49.97,1238823384,1,1.53E+18
4787,7,14694511.62,-48701.26863,4293352271,6816,10000,2147223172,14694511.62,-2146129099,-1032172243,17410368.5,1084051982,50.14,1231864661,2,1.52E+18
4788,8,410134.8573,-60955.29093,4294682366,6817,10000,2147335904,410134.8573,-2147346462,-1093729303,20414949.5,1076432121,49.66,1250222887,2,1.56E+18
4789,9,-12999883.04,106434.7825,4293749329,6820,10000,2147156649,-12999883.04,-2146592680,-1090876228,-11712492,1061589665,50.29,1241724001,2,1.54E+18
4790,0,11665352.24,184089.5227,4294221580,6822,10000,2146947269,11665352.24,-2147274311,-1046069041,4641869,1085649727,50.75,1238257410,2,1.53E+18
4791,1,24666170.2,39705.06851,4294218987,6823,10000,2146798497,24666170.2,-2147420490,-1064977872,23648539.5,1117510145,50.08,1248939397,1,1.56E+18
4792,2,-6634084.731,-224954.6811,4294226217,6824,10000,2147117939,-6634084.731,-2147108278,-1069989457,-11092623.5,1058539478,50.12,1233997344,1,1.52E+18
4793,3,-20606086.65,231226.3837,4294440571,6825,10000,2147117564,-20606086.65,-2147323007,-1094330049,-32319055.5,1050203971,50.01,1241289640,1,1.54E+18
4794,4,18961687.98,95122.76278,4294326502,6826,10000,2147383567,18961687.98,-2146942935,-1064839479,33077619,1107752678,50.06,1240728973,2,1.54E+18
4795,5,-8636960.738,112932.7778,4294200484,6827,10000,2147077557,-8636960.738,-2147122927,-1083754755,4479253,1060241658,50.14,1244072619,1,1.55E+18
4796,6,-4684685.621,-213145.736,4294022445,6829,10000,2146849798,-4684685.621,-2147172647,-1071580038,-988001,1049386573,50.18,1236671916,2,1.53E+18
4797,7,-14498871.91,-154431.7198,4293763726,6830,10000,2146608143,-14498871.91,-2147155583,-1077470422,-26120247.5,1056042544,50,1241050475,1,1.54E+18
4798,8,-19684186.07,75750.69837,4292717699,6833,10000,2146399143,-19684186.07,-2146318556,-1105163269,-32155866,1049154856,50.14,1238626500,2,1.53E+18
4799,9,266934.0662,-14002.9839,4294235017,6836,10000,2146833919,266934.0662,-2147401098,-1076808416,-12045947.5,1091213918,49.7,1246194770,1,1.55E+18
4800,0,25910490.09,-4742.576858,4293156660,6839,10000,2146598470,25910490.09,-2146558190,-1023580347,29036051.5,1092624484,49.77,1235193986,1,1.53E+18
4801,1,6657967.712,88098.80368,4294801823,6843,10000,2147410428,6657967.712,-2147391395,-1072379976,2730085.5,1093832125,50.17,1246234040,1,1.55E+18
4802,2,-53418.8774,-315543.8186,4294278419,6845,10000,2146948311,-53418.8774,-2147330108,-1068348598,12514334,1048428499,49.58,1229930590,1,1.51E+18
4803,3,5739635.396,-44822.36284,4294536676,6848,10000,2147214970,5739635.396,-2147321706,-1054295340,-6340180,1079088066,49.94,1244720987,1,1.55E+18
4804,4,-2114094.817,235040.2199,4293747190,6850,10000,2146417465,-2114094.817,-2147329725,-1082109576,-1249135.5,1072194216,49.87,1240017018,1,1.54E+18
4805,5,-12359099.35,-66859.92419,4294709442,6853,10000,2147474206,-12359099.35,-2147235236,-1079537472,-19381647.5,1066658075,49.9,1242800895,1,1.54E+18
4806,6,-8364348.421,58026.13251,4294123161,6854,10000,2146760118,-8364348.421,-2147363043,-1101436442,-15618893.5,1075001764,49.56,1246014228,2,1.55E+18
4807,7,-14703820.75,49928.87989,4293989254,6855,10000,2147174352,-14703820.75,-2146814902,-1110859385,-27732058,1075537333,49.95,1249836170,1,1.56E+18
4808,8,2880676.987,227850.1051,4293769378,6857,10000,2147281168,2880676.987,-2146488210,-1061219702,13959052.5,1062722203,50.58,1238911796,2,1.53E+18
4809,9,-16159234.8,17413.14311,4294092353,6859,10000,2147066209,-16159234.8,-2147026144,-1094030715,-31577092.5,1051312886,49.92,1248149030,1,1.56E+18
4810,0,-14862878.48,37521.61776,4294450477,6860,10000,2147224951,-14862878.48,-2147225526,-1088262965,-52043748,1067540526,49.95,1242716189,1,1.54E+18
4811,1,-10977856.46,20758.83618,4292738125,6861,10000,2146016922,-10977856.46,-2146721203,-1085677930,-21274487.5,1060158251,49.56,1240152075,2,1.54E+18
4812,2,15285785.57,-115582.6507,4294517285,6862,10000,2147107596,15285785.57,-2147409689,-1053317562,30167408.5,1102226204,50.01,1242421021,1,1.54E+18
4813,3,-4981777.369,-46726.9875,4294164086,6863,10000,2147460313,-4981777.369,-2146703773,-1072689717,-10068450,1073664520,50,1234524059,2,1.52E+18
4814,4,5273794.45,-275515.4369,4294676598,6865,10000,2147441529,5273794.45,-2147235069,-1092109743,3833386.5,1105418617,49.71,1249128165,1,1.56E+18
4815,5,3766623.098,-199266.9199,4294571522,6866,10000,2147219152,3766623.098,-2147352370,-1082360840,12843611.5,1081933688,50.19,1243138605,1,1.55E+18
4816,6,236215.7936,53787.9862,4294515147,6867,10000,2147069381,236215.7936,-2147445766,-1091525591,-777989,1082915702,50.04,1245116097,2,1.55E+18
4817,7,-18980964.61,-141409.8499,4294891689,6869,10000,2147451806,-18980964.61,-2147439883,-1114624048,-31006464.5,1068248843,50.19,1243221516,1,1.55E+18
4818,8,13120042.76,38924.44334,4293474266,6870,10000,2146687633,13120042.76,-2146786633,-1057858749,17666232,1093179373,49.83,1242303064,1,1.54E+18
4819,9,-28486885.31,-103698.8325,4294047136,6871,10000,2146883079,-28486885.31,-2147164057,-1107165062,-59201381.5,1025110061,50.25,1240777195,2,1.54E+18
4820,0,-16089932.21,-213208.5159,4294485258,6872,10000,2147136548,-16089932.21,-2147348710,-1092072592,-27695622,1040477251,50,1232059204,1,1.52E+18
4821,1,20887267.49,-25982.14001,4292956247,6873,10000,2146900592,20887267.49,-2146055655,-1060805600,45903275,1110860077,49.95,1242680071,2,1.54E+18
4822,2,6693917.619,-105766.4165,4294132643,6875,10000,2147212850,6693917.619,-2146919793,-1059586405,20049455,1060167926,49.62,1235432370,2,1.53E+18
4823,3,-8920905.229,229419.4637,4294152269,6876,10000,2147179341,-8920905.229,-2146972928,-1101251423,-18131948,1072240253,50.14,1244301004,1,1.55E+18
4824,4,-16431242.15,-172328.7386,4294665980,6877,10000,2147236339,-16431242.15,-2147429641,-1113233237,-19870891,1051318896,50.23,1242585254,1,1.54E+18
4825,5,2800077.517,-8592.065007,4294670616,6880,10000,2147319591,2800077.517,-2147351025,-1071341411,17148460.5,1063053030,49.93,1238719685,2,1.53E+18
4826,6,-8809819.003,200043.2928,4294641956,6881,10000,2147271928,-8809819.003,-2147370028,-1091520959,-8602251.5,1072284550,49.48,1243710214,1,1.55E+18
4827,7,22330411.33,152564.6368,4294511885,6882,10000,2147373267,22330411.33,-2147138618,-1042094632,33851687.5,1094112026,50.08,1241731526,1,1.54E+18
4828,8,476310.9765,-8070.339434,4294007278,6883,10000,2147168496,476310.9765,-2146838782,-1079104352,-5632291.5,1074726129,50.04,1243357855,1,1.55E+18
4829,9,-9208283.31,-123358.7461,4294537083,6885,10000,2147468718,-9208283.31,-2147068365,-1077816572,-26354340.5,1059485713,49.93,1234797996,2,1.52E+18
4830,0,-9125051.857,-110488.1222,4291578706,6886,10000,2146718467,-9125051.857,-2144860239,-1093897111,-635033,1051679515,50.33,1242671981,2,1.54E+18
4831,1,14298661.37,76455.18532,4294764436,6887,10000,2147310192,14298661.37,-2147454244,-1057887277,16650352.5,1103964212,50.29,1239548551,2,1.54E+18
4832,2,-30778789.13,38325.51325,4293953373,6888,10000,2146871633,-30778789.13,-2147081740,-1112579728,-41330444.5,1041677251,49.64,1244170996,1,1.55E+18
4833,3,20740897.45,-24029.39644,4293203200,6889,10000,2147248049,20740897.45,-2145955151,-1035466991,30113529.5,1081798080,49.88,1237355349,2,1.53E+18
4834,4,-15753885.42,-353546.2484,4294431657,6891,10000,2147118964,-15753885.42,-2147312693,-1083613973,-31855677,1042128463,50.09,1232545939,2,1.52E+18
4835,5,9423068.126,-43701.64476,4294301716,6892,10000,2146842701,9423068.126,-2147459015,-1052808198,15474573,1071567946,49.76,1235549551,1,1.53E+18
4836,6,-11201701.83,-191468.6563,4293873709,6893,10000,2147085197,-11201701.83,-2146788512,-1076960333,-19814228,1053758304,50.21,1235178021,1,1.53E+18
4837,7,1444695.864,100998.817,4294598877,6896,10000,2147208843,1444695.864,-2147390034,-1063829460,10887365,1078230273,50.33,1240583378,2,1.54E+18
4838,8,-1266182.512,153829.835,4291108970,6898,10000,2147362725,-1266182.512,-2143746245,-1061961538,-11683872,1079617114,50.34,1239723930,2,1.54E+18
4839,9,-10556181.53,-169007.6514,4294569656,6899,10000,2147168618,-10556181.53,-2147401038,-1077923425,-29220891.5,1048633833,50.37,1234949972,2,1.53E+18
4840,0,-5875056.521,371757.4448,4294891046,6901,10000,2147467615,-5875056.521,-2147423431,-1076277390,-11508004,1062169359,49.68,1242182199,1,1.54E+18
4841,1,-13446542.92,157016.4605,4294899231,6902,10000,2147457642,-13446542.92,-2147441589,-1082751090,-12000818,1051582339,50.36,1235484518,1,1.53E+18
4842,2,-24327324.7,175884.8264,4293931609,6903,10000,2146881212,-24327324.7,-2147050397,-1087019137,-31908179.5,1051633725,50.18,1236941569,2,1.53E+18
4843,3,496154.2775,-327612.3376,4294414295,6905,10000,2146938599,496154.2775,-2147475696,-1084997363,-1343990.5,1074099225,49.83,1241421326,1,1.54E+18
4844,4,26647966.52,-34746.58586,4293926222,6907,10000,2147218639,26647966.52,-2146707583,-1038813575,29286850.5,1122223448,49.82,1239369792,1,1.54E+18
4845,5,8527824.37,65578.79748,4292621979,6909,10000,2147336250,8527824.37,-2145285729,-1043843824,13104451,1075591015,49.82,1233223300,2,1.52E+18
4846,6,-13868259.94,123278.6424,4294506482,6910,10000,2147362921,-13868259.94,-2147143561,-1095686527,-25980237.5,1056473140,50.43,1237002193,1,1.53E+18
4847,7,-8185720.906,-161069.9411,4294676467,6911,10000,2147361868,-8185720.906,-2147314599,-1061945724,-8334073.5,1042768785,49.83,1236314375,1,1.53E+18
4848,8,2381618.788,-169975.047,4294008326,6912,10000,2147295758,2381618.788,-2146712568,-1068432946,-3988818,1075611769,49.93,1240822590,1,1.54E+18
4849,9,-1191730.947,41244.45625,4293262210,6914,10000,2146611896,-1191730.947,-2146650314,-1072276610,-8821073,1074257706,50.19,1235816502,1,1.53E+18
4850,0,-729686.8849,-170446.409,4292605726,6917,10000,2147396757,-729686.8849,-2145208969,-1080056245,16900260.5,1079090061,50.6,1240817055,2,1.54E+18
4851,1,-3675994.043,122346.3925,4294735791,6919,10000,2147342143,-3675994.043,-2147393648,-1081164988,4418755,1062176048,50.08,1237228991,2,1.53E+18
4852,2,-12681195.83,127681.958,4293241361,6920,10000,2146698719,-12681195.83,-2146542642,-1083680489,-10981370,1064952555,50.02,1238862961,2,1.53E+18
4853,3,-8504507.641,133708.9555,4294368132,6922,10000,2146980738,-8504507.641,-2147387394,-1077887650,3937322.5,1040060716,49.94,1232561276,1,1.52E+18
4854,4,-12409032.78,173896.6289,4294655170,6926,10000,2147422922,-12409032.78,-2147232248,-1077283436,-6973351.5,1057056438,50.21,1240303058,2,1.54E+18
4855,5,823855.3085,-285326.0361,4293640987,6927,10000,2146724719,823855.3085,-2146916268,-1072504150,1216134.5,1080028565,50.03,1244248733,2,1.55E+18
4856,6,4275033.45,-98483.62506,4294772715,6928,10000,2147438019,4275033.45,-2147334696,-1051019831,1142456,1063894135,50.75,1234799263,1,1.52E+18
4857,7,-15773921.94,146555.2237,4294286378,6931,10000,2147112095,-15773921.94,-2147174283,-1066169897,-38845131,1047840840,49.97,1229478085,1,1.51E+18
4858,8,-264247.2181,-293731.4567,4293706007,6932,10000,2146415212,-264247.2181,-2147290795,-1060286560,-1912418.5,1052846589,49.97,1231640384,2,1.52E+18
4859,9,-4801812.824,-109522.3326,4294091612,6935,10000,2146616078,-4801812.824,-2147475534,-1075190103,-13669709,1067544831,50.04,1245306582,1,1.55E+18
4860,0,21061801.86,23801.9633,4294104272,6936,10000,2146754117,21061801.86,-2147350155,-1062730033,30091708.5,1111338866,49.71,1245389871,2,1.55E+18
4861,1,3778394.987,154110.1082,4294832375,6939,10000,2147466339,3778394.987,-2147366036,-1077247577,-8580581,1110090262,50.53,1250275127,1,1.56E+18
4862,2,-6417862.993,315372.6888,4293921427,6940,10000,2147065120,-6417862.993,-2146856307,-1071048915,9882574.5,1057548370,50.72,1227031664,2,1.51E+18
4863,3,-2694144.787,277654.4509,4293875250,6942,10000,2146672100,-2694144.787,-2147203150,-1085951596,-12919125.5,1089818700,50.14,1247803102,2,1.56E+18
4864,4,53688.623,71264.77728,4294305118,6943,10000,2147270828,53688.623,-2147034290,-1076047597,15312158.5,1056454829,50.28,1237824443,2,1.53E+18
4865,5,-211466.4536,-218581.7745,4294327909,6945,10000,2147000924,-211466.4536,-2147326985,-1076487776,-15664226.5,1083020753,50.06,1240451625,1,1.54E+18
4866,6,26604378.25,-295144.2398,4294235698,6946,10000,2147428895,26604378.25,-2146806803,-1061663935,51350396.5,1116704511,50.44,1249598451,1,1.56E+18
4867,7,-8610839.725,-152782.3744,4293624414,6947,10000,2146922402,-8610839.725,-2146702012,-1098654742,-11354972,1077457579,49.6,1245792609,2,1.55E+18
4868,8,3604975.678,-20810.18912,4293301077,6948,10000,2147113775,3604975.678,-2146187302,-1074986815,7384615.5,1089948150,50.06,1242541342,2,1.54E+18
4869,9,3093359.662,-164699.9303,4293819691,6949,10000,2146656369,3093359.662,-2147163322,-1066462205,21652157,1078240691,50.67,1236450792,2,1.53E+18
4870,0,1382678.258,180446.4994,4294672897,6950,10000,2147478216,1382678.258,-2147194681,-1056121725,-10383428.5,1071758125,50.06,1229374945,2,1.51E+18
4871,1,1025131.032,-33573.91319,4294488203,6951,10000,2147362410,1025131.032,-2147125793,-1084940913,-2132990,1075236259,50.22,1241570502,1,1.54E+18
4872,2,1845401.136,14411.31033,4294215683,6952,10000,2147286835,1845401.136,-2146928848,-1062242581,18819661,1055795900,50.4,1236929158,2,1.53E+18
4873,3,904654.9509,294775.9252,4294365756,6953,10000,2147399941,904654.9509,-2146965815,-1080318043,-11877098.5,1092968659,50.46,1248072987,2,1.56E+18
4874,4,-7593900.918,-10247.69187,4293994601,6954,10000,2146668349,-7593900.918,-2147326252,-1088608128,-10000256,1053369213,50.31,1238175098,1,1.53E+18
4875,5,2182874.578,119632.9327,4294895754,6955,10000,2147419566,2182874.578,-2147476188,-1067331052,9854908,1049317067,49.51,1230600443,1,1.51E+18
4876,6,18435941.88,-41336.47805,4294612125,6956,10000,2147327663,18435941.88,-2147284462,-1054504845,34514758.5,1094586791,50.12,1238971033,1,1.54E+18
4877,7,18698690.95,68798.17402,4294416429,6957,10000,2147351647,18698690.95,-2147064782,-1040169551,20632676.5,1091511516,50.45,1234955240,1,1.53E+18
4878,8,2855252.437,-106128.9248,4294376978,6959,10000,2147468072,2855252.437,-2146908906,-1086770136,5353704,1075073458,50.21,1241996255,1,1.54E+18
4879,9,-3824633.686,276106.4804,4293685633,6961,10000,2146682890,-3824633.686,-2147002743,-1071795210,-29137367,1067163461,49.93,1241762601,1,1.54E+18
4880,0,8127420.154,11696.37604,4294748271,6962,10000,2147327012,8127420.154,-2147421259,-1089056948,6690313.5,1093831771,50.24,1249444011,2,1.56E+18
4881,1,11542013.06,-13128.14081,4294137686,6963,10000,2146663257,11542013.06,-2147474429,-1050181183,224080,1109384802,49.97,1241938306,1,1.54E+18
4882,2,5347273.633,-117104.6531,4293520605,6964,10000,2146719530,5347273.633,-2146801075,-1051081985,9271624,1074931951,50.2,1235803730,1,1.53E+18
4883,3,-6868348.303,-53887.52985,4293508298,6965,10000,2146482250,-6868348.303,-2147026048,-1079895673,-18829575,1064456184,49.82,1236091439,1,1.53E+18
4884,4,-14082319.87,7115.29503,4293061036,6967,10000,2146332603,-14082319.87,-2146728433,-1078744247,-17370387,1058608913,50.31,1243723911,1,1.55E+18
4885,5,-2667065.654,9787.136814,4294545429,6968,10000,2147330369,-2667065.654,-2147215060,-1081375476,-10296976,1083229658,50.1,1245223795,1,1.55E+18
4886,6,11043359.66,-60350.56236,4294675730,6970,10000,2147250865,11043359.66,-2147424865,-1067590162,-4378095,1100303312,49.95,1246053187,1,1.55E+18
4887,7,-535870.7616,15876.05281,4294415161,6971,10000,2146969504,-535870.7616,-2147445657,-1061448055,-1187514.5,1060520238,49.55,1230771965,1,1.51E+18
4888,8,-11403529.15,-143226.3321,4294262399,6972,10000,2146900964,-11403529.15,-2147361435,-1060212279,-11606113.5,1039079361,49.79,1228690809,2,1.51E+18
4889,9,10857484.57,-341676.9978,4293789345,6973,10000,2146613408,10857484.57,-2147175937,-1066123458,12216104.5,1085259338,50.25,1238411361,1,1.53E+18
4890,0,2162162.62,-260876.8883,4294554199,6974,10000,2147187963,2162162.62,-2147366236,-1075057435,8359748.5,1094914976,50.01,1247815413,1,1.56E+18
4891,1,5172366.594,100294.5552,4293482603,6975,10000,2146128480,5172366.594,-2147354123,-1069988264,-6572145.5,1087848997,49.62,1240709518,2,1.54E+18
4892,2,5272887.591,-169013.7967,4293950266,6979,10000,2146921832,5272887.591,-2147028434,-1050705507,5393628,1074648235,50.26,1234555971,1,1.52E+18
4893,3,13413366.89,126526.3294,4294597273,6981,10000,2147370069,13413366.89,-2147227204,-1050086535,16378112,1077784712,50.05,1233248247,2,1.52E+18
4894,4,8522030.173,153858.1603,4293863343,6983,10000,2146745738,8522030.173,-2147117605,-1059216206,15870424,1085771425,50.28,1236651926,1,1.53E+18
4895,5,-10563752.82,-56862.42044,4294612005,6985,10000,2147206612,-10563752.82,-2147405393,-1078440688,-9359176,1051209292,49.77,1226844268,1,1.51E+18
4896,6,-14330522.74,-5832.885089,4294344273,6986,10000,2147245081,-14330522.74,-2147099192,-1086740174,-18148952,1048819294,49.62,1237021981,1,1.53E+18
4897,7,9394747.596,164859.7463,4294878290,6991,10000,2147459701,9394747.596,-2147418589,-1095456714,22714565.5,1087172721,50.01,1253032042,1,1.57E+18
4898,8,17070031.49,-221886.4134,4293960718,6993,10000,2146998756,17070031.49,-2146961962,-1069383800,26374310,1094405409,50.25,1245254634,2,1.55E+18
